hora,metaf,aero,hora_formated
1658826000000,"METAF SBSP 260900Z 04003KT 8000       FEW033   16/12 Q1018=
",SBSP,"Tuesday, July 26, 2022 06:00:00"
1658829600000,"METAF SBSP 261000Z 05004KT CAVOK 16/12 Q1021=
",SBSP,"Tuesday, July 26, 2022 07:00:00"
1658833200000,"METAF SBSP 261100Z 02004KT CAVOK 17/12 Q1019=
",SBSP,"Tuesday, July 26, 2022 08:00:00"
1658836800000,"METAF SBSP 261200Z 05002KT 9999       FEW033   17/12 Q1020=
",SBSP,"Tuesday, July 26, 2022 09:00:00"
1658840400000,"METAF SBSP 261300Z 02001KT CAVOK 20/12 Q1024=
",SBSP,"Tuesday, July 26, 2022 10:00:00"
1658844000000,"METAF SBSP 261400Z  11002KT CAVOK 22/11 Q1024=
",SBSP,"Tuesday, July 26, 2022 11:00:00"
1658847600000,"METAF SBSP 261500Z 02004KT CAVOK 23/10 Q1019=
",SBSP,"Tuesday, July 26, 2022 12:00:00"
1658851200000,"METAF SBSP 261600Z 01005KT CAVOK 25/08 Q1020=
",SBSP,"Tuesday, July 26, 2022 01:00:00"
1658854800000,"METAF SBSP 261700Z  35002KT CAVOK 26/07 Q1019=
",SBSP,"Tuesday, July 26, 2022 02:00:00"
1658858400000,"METAF SBSP 261800Z  15003KT CAVOK 24/12 Q1017=
",SBSP,"Tuesday, July 26, 2022 03:00:00"
1658862000000,"METAF SBSP 261900Z  16008KT CAVOK 24/14 Q1021=
",SBSP,"Tuesday, July 26, 2022 04:00:00"
1658865600000,"METAF SBSP 262000Z  15009KT 9999       SCT018   21/16 Q1022=
",SBSP,"Tuesday, July 26, 2022 05:00:00"
1658869200000,"METAF SBSP 262100Z  14006KT 4000     BR BKN010   18/16 Q1018=
",SBSP,"Tuesday, July 26, 2022 06:00:00"
1658872800000,"METAF SBSP 262200Z  10003KT 5000     BR BKN033   18/15 Q1020=
",SBSP,"Tuesday, July 26, 2022 07:00:00"
1658876400000,"METAF SBSP 262300Z  12003KT 6000       SCT033   18/14 Q1020=
",SBSP,"Tuesday, July 26, 2022 08:00:00"
1658880000000,"METAF SBSP 270000Z  18004KT 2000     BR OVC033   15/14 Q1020=
",SBSP,"Tuesday, July 26, 2022 09:00:00"
1658883600000,"METAF SBSP 270100Z  16003KT 1000     BR OVC033   15/14 Q1022=
",SBSP,"Tuesday, July 26, 2022 10:00:00"
1658887200000,"METAF SBSP 270200Z  21000KT 1000     BR OVC033   14/14 Q1023=
",SBSP,"Tuesday, July 26, 2022 11:00:00"
1658890800000,"METAF SBSP 270300Z 01004KT 1000     BR OVC033   14/14 Q1018=
",SBSP,"Wednesday, July 27, 2022 12:00:00"
1658894400000,"METAF SBSP 270400Z 02005KT 2000     BR BKN033   15/14 Q1020=
",SBSP,"Wednesday, July 27, 2022 01:00:00"
1658898000000,"METAF SBSP 270500Z 02004KT 3000     BR BKN033   15/14 Q1019=
",SBSP,"Wednesday, July 27, 2022 02:00:00"
1658901600000,"METAF SBSP 270600Z 07003KT 1000     BR OVC033   14/14 Q1020=
",SBSP,"Wednesday, July 27, 2022 03:00:00"
1658905200000,"METAF SBSP 270700Z 04004KT 2000     BR OVC033   14/13 Q1021=
",SBSP,"Wednesday, July 27, 2022 04:00:00"
1658908800000,"METAF SBSP 270800Z 02004KT 3000     BR BKN033   15/13 Q1022=
",SBSP,"Wednesday, July 27, 2022 05:00:00"
1658912400000,"METAF SBSP 270900Z  36006KT 3000     BR BKN033   14/13 Q1019=
",SBSP,"Wednesday, July 27, 2022 06:00:00"
1658916000000,"METAF SBSP 271000Z  36006KT 4000     BR SCT033   15/12 Q1021=
",SBSP,"Wednesday, July 27, 2022 07:00:00"
1658919600000,"METAF SBSP 271100Z  34005KT CAVOK 16/11 Q1020=
",SBSP,"Wednesday, July 27, 2022 08:00:00"
1658923200000,"METAF SBSP 271200Z  36003KT 9000       SCT033   16/12 Q1021=
",SBSP,"Wednesday, July 27, 2022 09:00:00"
1658926800000,"METAF SBSP 271300Z  36005KT CAVOK 19/11 Q1022=
",SBSP,"Wednesday, July 27, 2022 10:00:00"
1658930400000,"METAF SBSP 271400Z  34007KT CAVOK 21/11 Q1023=
",SBSP,"Wednesday, July 27, 2022 11:00:00"
1658934000000,"METAF SBSP 271500Z  33009KT CAVOK 24/09 Q1019=
",SBSP,"Wednesday, July 27, 2022 12:00:00"
1658937600000,"METAF SBSP 271600Z  33009KT CAVOK 26/07 Q1019=
",SBSP,"Wednesday, July 27, 2022 01:00:00"
1658941200000,"METAF SBSP 271700Z  31010KT CAVOK 26/06 Q1017=
",SBSP,"Wednesday, July 27, 2022 02:00:00"
1658944800000,"METAF SBSP 271800Z  30003KT CAVOK 25/10 Q1017=
",SBSP,"Wednesday, July 27, 2022 03:00:00"
1658948400000,"METAF SBSP 271900Z  31004KT CAVOK 26/08 Q1018=
",SBSP,"Wednesday, July 27, 2022 04:00:00"
1658952000000,"METAF SBSP 272000Z  31007KT CAVOK 26/08 Q1018=
",SBSP,"Wednesday, July 27, 2022 05:00:00"
1658955600000,"METAF SBSP 272100Z  32007KT CAVOK 25/06 Q1015=
",SBSP,"Wednesday, July 27, 2022 06:00:00"
1658959200000,"METAF SBSP 272200Z  33006KT CAVOK 24/06 Q1017=
",SBSP,"Wednesday, July 27, 2022 07:00:00"
1658962800000,"METAF SBSP 272300Z  33006KT CAVOK 23/07 Q1016=
",SBSP,"Wednesday, July 27, 2022 08:00:00"
1658966400000,"METAF SBSP 280000Z  18002KT 3000     BR BKN033   16/14 Q1018=
",SBSP,"Wednesday, July 27, 2022 09:00:00"
1658970000000,"METAF SBSP 280100Z 04002KT 3000     BR BKN033   16/14 Q1019=
",SBSP,"Wednesday, July 27, 2022 10:00:00"
1658973600000,"METAF SBSP 280200Z 03002KT 3000     BR BKN033   16/14 Q1020=
",SBSP,"Wednesday, July 27, 2022 11:00:00"
1658977200000,"METAF SBSP 280300Z 01005KT 4000     BR BKN033   16/14 Q1016=
",SBSP,"Thursday, July 28, 2022 12:00:00"
1658980800000,"METAF SBSP 280400Z 02005KT 3000     BR BKN023   16/14 Q1016=
",SBSP,"Thursday, July 28, 2022 01:00:00"
1658984400000,"METAF SBSP 280500Z  36006KT 5000     BR SCT025   16/13 Q1015=
",SBSP,"Thursday, July 28, 2022 02:00:00"
1658988000000,"METAF SBSP 280600Z  36003KT 2000     BR BKN032   15/14 Q1016=
",SBSP,"Thursday, July 28, 2022 03:00:00"
1658991600000,"METAF SBSP 280700Z  36006KT 3000     BR BKN033   15/13 Q1015=
",SBSP,"Thursday, July 28, 2022 04:00:00"
1658995200000,"METAF SBSP 280800Z  36006KT 7000       FEW033   16/12 Q1016=
",SBSP,"Thursday, July 28, 2022 05:00:00"
1658998800000,"METAF SBSP 280900Z  35005KT CAVOK 16/10 Q1014=
",SBSP,"Thursday, July 28, 2022 06:00:00"
1659002400000,"METAF SBSP 281000Z  35006KT CAVOK 16/09 Q1016=
",SBSP,"Thursday, July 28, 2022 07:00:00"
1659006000000,"METAF SBSP 281100Z  34008KT CAVOK 17/09 Q1016=
",SBSP,"Thursday, July 28, 2022 08:00:00"
1659009600000,"METAF SBSP 281200Z  36005KT CAVOK 18/10 Q1017=
",SBSP,"Thursday, July 28, 2022 09:00:00"
1659013200000,"METAF SBSP 281300Z  34008KT CAVOK 21/09 Q1016=
",SBSP,"Thursday, July 28, 2022 10:00:00"
1659016800000,"METAF SBSP 281400Z  33011KT CAVOK 24/08 Q1017=
",SBSP,"Thursday, July 28, 2022 11:00:00"
1659020400000,"METAF SBSP 281500Z  32013KT CAVOK 25/08 Q1014=
",SBSP,"Thursday, July 28, 2022 12:00:00"
1659024000000,"METAF SBSP 281600Z  32014KT CAVOK 25/07 Q1014=
",SBSP,"Thursday, July 28, 2022 01:00:00"
1659027600000,"METAF SBSP 281700Z  32013KT CAVOK 25/08 Q1013=
",SBSP,"Thursday, July 28, 2022 02:00:00"
1659031200000,"METAF SBSP 281800Z  31010KT CAVOK 26/07 Q1011=
",SBSP,"Thursday, July 28, 2022 03:00:00"
1659034800000,"METAF SBSP 281900Z  31012KT CAVOK 26/07 Q1011=
",SBSP,"Thursday, July 28, 2022 04:00:00"
1659038400000,"METAF SBSP 282000Z  31013KT CAVOK 26/07 Q1012=
",SBSP,"Thursday, July 28, 2022 05:00:00"
1659042000000,"METAF SBSP 282100Z  32009KT CAVOK 25/08 Q1010=
",SBSP,"Thursday, July 28, 2022 06:00:00"
1659045600000,"METAF SBSP 282200Z  31008KT CAVOK 24/07 Q1011=
",SBSP,"Thursday, July 28, 2022 07:00:00"
1659049200000,"METAF SBSP 282300Z  31007KT CAVOK 23/06 Q1012=
",SBSP,"Thursday, July 28, 2022 08:00:00"
1659052800000,"METAF SBSP 290000Z  33007KT CAVOK 21/06 Q1012=
",SBSP,"Thursday, July 28, 2022 09:00:00"
1659056400000,"METAF SBSP 290100Z  32007KT CAVOK 21/06 Q1012=
",SBSP,"Thursday, July 28, 2022 10:00:00"
1659060000000,"METAF SBSP 290200Z  31007KT CAVOK 21/06 Q1013=
",SBSP,"Thursday, July 28, 2022 11:00:00"
1659063600000,"METAF SBSP 290300Z  31006KT CAVOK 20/07 Q1011=
",SBSP,"Friday, July 29, 2022 12:00:00"
1659067200000,"METAF SBSP 290400Z  33004KT CAVOK 19/07 Q1011=
",SBSP,"Friday, July 29, 2022 01:00:00"
1659070800000,"METAF SBSP 290500Z  34006KT CAVOK 19/07 Q1011=
",SBSP,"Friday, July 29, 2022 02:00:00"
1659074400000,"METAF SBSP 290600Z  32009KT CAVOK 19/11 Q1010=
",SBSP,"Friday, July 29, 2022 03:00:00"
1659078000000,"METAF SBSP 290700Z  32007KT CAVOK 18/11 Q1009=
",SBSP,"Friday, July 29, 2022 04:00:00"
1659081600000,"METAF SBSP 290800Z  33010KT CAVOK 18/09 Q1010=
",SBSP,"Friday, July 29, 2022 05:00:00"
1659085200000,"METAF SBSP 290900Z  33010KT CAVOK 18/09 Q1008=
",SBSP,"Friday, July 29, 2022 06:00:00"
1659088800000,"METAF SBSP 291000Z  33008KT CAVOK 18/09 Q1009=
",SBSP,"Friday, July 29, 2022 07:00:00"
1659092400000,"METAF SBSP 291100Z  32012KT CAVOK 19/08 Q1010=
",SBSP,"Friday, July 29, 2022 08:00:00"
1659096000000,"METAF SBSP 291200Z  32011KT CAVOK 20/09 Q1011=
",SBSP,"Friday, July 29, 2022 09:00:00"
1659099600000,"METAF SBSP 291300Z  33014KT CAVOK 21/09 Q1011=
",SBSP,"Friday, July 29, 2022 10:00:00"
1659103200000,"METAF SBSP 291400Z  32015KT CAVOK 22/08 Q1010=
",SBSP,"Friday, July 29, 2022 11:00:00"
1659106800000,"METAF SBSP 291500Z  31012KT CAVOK 23/09 Q1009=
",SBSP,"Friday, July 29, 2022 12:00:00"
1659110400000,"METAF SBSP 291600Z  29018KT CAVOK 24/09 Q1009=
",SBSP,"Friday, July 29, 2022 01:00:00"
1659114000000,"METAF SBSP 291700Z  31012KT CAVOK 21/11 Q1008=
",SBSP,"Friday, July 29, 2022 02:00:00"
1659117600000,"METAF SBSP 291800Z  13003KT 9999       BKN029   19/14 Q1008=
",SBSP,"Friday, July 29, 2022 03:00:00"
1659121200000,"METAF SBSP 291900Z  35004KT CAVOK 23/13 Q1008=
",SBSP,"Friday, July 29, 2022 04:00:00"
1659128400000,"METAF SBSP 292100Z  25006KT CAVOK 23/11 Q1008=
",SBSP,"Friday, July 29, 2022 06:00:00"
1659132000000,"METAF SBSP 292200Z  16012KT 2000     BR OVC033   15/14 Q1011=
",SBSP,"Friday, July 29, 2022 07:00:00"
1659135600000,"METAF SBSP 292300Z  16010KT 2000     BR OVC033   15/13 Q1014=
",SBSP,"Friday, July 29, 2022 08:00:00"
1659139200000,"METAF SBSP 300000Z  11003KT 2000     BR OVC033   14/13 Q1013=
",SBSP,"Friday, July 29, 2022 09:00:00"
1659142800000,"METAF SBSP 300100Z 09004KT 4000     BR OVC033   15/13 Q1013=
",SBSP,"Friday, July 29, 2022 10:00:00"
1659146400000,"METAF SBSP 300200Z  36004KT 4000     BR OVC033   15/12 Q1012=
",SBSP,"Friday, July 29, 2022 11:00:00"
1659150000000,"METAF SBSP 300300Z 01000KT 4000     BR BKN032   15/12 Q1011=
",SBSP,"Saturday, July 30, 2022 12:00:00"
1659153600000,"METAF SBSP 300400Z  13004KT 3000     BR BKN024   14/12 Q1013=
",SBSP,"Saturday, July 30, 2022 01:00:00"
1659157200000,"METAF SBSP 300500Z  14007KT 1000     BR OVC023   13/12 Q1015=
",SBSP,"Saturday, July 30, 2022 02:00:00"
1659160800000,"METAF SBSP 300600Z  17003KT 3000     BR OVC033   13/11 Q1015=
",SBSP,"Saturday, July 30, 2022 03:00:00"
1659164400000,"METAF SBSP 300700Z  16003KT 3000     BR OVC033   12/11 Q1016=
",SBSP,"Saturday, July 30, 2022 04:00:00"
1659168000000,"METAF SBSP 300800Z  34004KT 3000     BR BKN033   13/11 Q1013=
",SBSP,"Saturday, July 30, 2022 05:00:00"
1659171600000,"METAF SBSP 300900Z  35007KT 4000     BR BKN033   13/11 Q1009=
",SBSP,"Saturday, July 30, 2022 06:00:00"
1659175200000,"METAF SBSP 301000Z 02001KT 4000     BR BKN033   13/11 Q1013=
",SBSP,"Saturday, July 30, 2022 07:00:00"
1659178800000,"METAF SBSP 301100Z  15009KT 4000     BR OVC033   13/11 Q1018=
",SBSP,"Saturday, July 30, 2022 08:00:00"
1659182400000,"METAF SBSP 301200Z  16005KT CAVOK 13/07 Q1020=
",SBSP,"Saturday, July 30, 2022 09:00:00"
1659186000000,"METAF SBSP 301300Z  15000KT CAVOK 15/05 Q1021=
",SBSP,"Saturday, July 30, 2022 10:00:00"
1659189600000,"METAF SBSP 301400Z  35005KT CAVOK 17/04 Q1019=
",SBSP,"Saturday, July 30, 2022 11:00:00"
1659193200000,"METAF SBSP 301500Z  33007KT CAVOK 19/03 Q1014=
",SBSP,"Saturday, July 30, 2022 12:00:00"
1659196800000,"METAF SBSP 301600Z  32008KT CAVOK 22/01 Q1017=
",SBSP,"Saturday, July 30, 2022 01:00:00"
1659200400000,"METAF SBSP 301700Z  30008KT CAVOK 23/01 Q1016=
",SBSP,"Saturday, July 30, 2022 02:00:00"
1659204000000,"METAF SBSP 301800Z  15005KT 9999       SCT030   17/09 Q1017=
",SBSP,"Saturday, July 30, 2022 03:00:00"
1659207600000,"METAF SBSP 301900Z  16006KT 9999       FEW028   17/09 Q1018=
",SBSP,"Saturday, July 30, 2022 04:00:00"
1659211200000,"METAF SBSP 302000Z  12004KT 9999       FEW024   17/10 Q1018=
",SBSP,"Saturday, July 30, 2022 05:00:00"
1659214800000,"METAF SBSP 302100Z 08001KT CAVOK 16/10 Q1013=
",SBSP,"Saturday, July 30, 2022 06:00:00"
1659218400000,"METAF SBSP 302200Z 08002KT CAVOK 16/10 Q1016=
",SBSP,"Saturday, July 30, 2022 07:00:00"
1659222000000,"METAF SBSP 302300Z 05003KT CAVOK 16/10 Q1016=
",SBSP,"Saturday, July 30, 2022 08:00:00"
1659225600000,"METAF SBSP 310000Z  13006KT 2000     BR OVC033   12/11 Q1020=
",SBSP,"Saturday, July 30, 2022 09:00:00"
1659229200000,"METAF SBSP 310100Z  13006KT 2000     BR OVC033   12/11 Q1020=
",SBSP,"Saturday, July 30, 2022 10:00:00"
1659232800000,"METAF SBSP 310200Z 06004KT 3000     BR OVC033   12/11 Q1020=
",SBSP,"Saturday, July 30, 2022 11:00:00"
1659236400000,"METAF SBSP 310300Z 02006KT 2000     BR OVC033   12/10 Q1016=
",SBSP,"Sunday, July 31, 2022 12:00:00"
1659240000000,"METAF SBSP 310400Z 02006KT 4000     BR OVC033   12/10 Q1017=
",SBSP,"Sunday, July 31, 2022 01:00:00"
1659243600000,"METAF SBSP 310500Z 03007KT 3000     BR OVC033   12/10 Q1018=
",SBSP,"Sunday, July 31, 2022 02:00:00"
1659247200000,"METAF SBSP 310600Z 05005KT 2000     BR OVC028   010/09 Q1019=
",SBSP,"Sunday, July 31, 2022 03:00:00"
1659250800000,"METAF SBSP 310700Z 05003KT 2000     BR OVC033   11/09 Q1020=
",SBSP,"Sunday, July 31, 2022 04:00:00"
1659254400000,"METAF SBSP 310800Z 04004KT 3000     BR OVC021   11/09 Q1019=
",SBSP,"Sunday, July 31, 2022 05:00:00"
1659258000000,"METAF SBSP 310900Z 02005KT 3000     BR OVC021   11/09 Q1016=
",SBSP,"Sunday, July 31, 2022 06:00:00"
1659261600000,"METAF SBSP 311000Z 02006KT 3000     BR BKN020   010/09 Q1019=
",SBSP,"Sunday, July 31, 2022 07:00:00"
1659265200000,"METAF SBSP 311100Z 01006KT 8000       FEW020   12/08 Q1019=
",SBSP,"Sunday, July 31, 2022 08:00:00"
1659268800000,"METAF SBSP 311200Z 05004KT 5000     BR OVC033   12/09 Q1022=
",SBSP,"Sunday, July 31, 2022 09:00:00"
1659272400000,"METAF SBSP 311300Z 03004KT 9999       SCT020   14/08 Q1023=
",SBSP,"Sunday, July 31, 2022 10:00:00"
1659276000000,"METAF SBSP 311400Z 08002KT CAVOK 16/08 Q1023=
",SBSP,"Sunday, July 31, 2022 11:00:00"
1659279600000,"METAF SBSP 311500Z 03004KT CAVOK 18/07 Q1019=
",SBSP,"Sunday, July 31, 2022 12:00:00"
1659283200000,"METAF SBSP 311600Z  34004KT CAVOK 21/04 Q1020=
",SBSP,"Sunday, July 31, 2022 01:00:00"
1659286800000,"METAF SBSP 311700Z  31006KT CAVOK 23/04 Q1018=
",SBSP,"Sunday, July 31, 2022 02:00:00"
1659290400000,"METAF SBSP 311800Z  32004KT CAVOK 22/06 Q1017=
",SBSP,"Sunday, July 31, 2022 03:00:00"
1659294000000,"METAF SBSP 311900Z  31005KT CAVOK 23/06 Q1017=
",SBSP,"Sunday, July 31, 2022 04:00:00"
1659297600000,"METAF SBSP 312000Z  28002KT CAVOK 23/07 Q1018=
",SBSP,"Sunday, July 31, 2022 05:00:00"
1659301200000,"METAF SBSP 312100Z  13004KT CAVOK 19/10 Q1015=
",SBSP,"Sunday, July 31, 2022 06:00:00"
1659304800000,"METAF SBSP 312200Z  14005KT CAVOK 17/11 Q1018=
",SBSP,"Sunday, July 31, 2022 07:00:00"
1659308400000,"METAF SBSP 312300Z  12003KT CAVOK 16/11 Q1018=
",SBSP,"Sunday, July 31, 2022 08:00:00"
1659312000000,"METAF SBSP 010000Z  11002KT 3000     BR OVC033   14/12 Q1018=
",SBSP,"Sunday, July 31, 2022 09:00:00"
1659315600000,"METAF SBSP 010100Z 07001KT 3000     BR BKN033   14/12 Q1019=
",SBSP,"Sunday, July 31, 2022 10:00:00"
1659319200000,"METAF SBSP 010200Z 09002KT 3000     BR BKN033   14/12 Q1020=
",SBSP,"Sunday, July 31, 2022 11:00:00"
1659322800000,"METAF SBSP 010300Z 08003KT 1000     BR OVC033   13/12 Q1017=
",SBSP,"Monday, August 01, 2022 12:00:00"
1659326400000,"METAF SBSP 010400Z 09002KT 1000     BR OVC033   12/12 Q1017=
",SBSP,"Monday, August 01, 2022 01:00:00"
1659330000000,"METAF SBSP 010500Z 05003KT 0750 FG     OVC033   12/11 Q1018=
",SBSP,"Monday, August 01, 2022 02:00:00"
1659333600000,"METAF SBSP 010600Z 06003KT 1000     BR OVC033   12/11 Q1017=
",SBSP,"Monday, August 01, 2022 03:00:00"
1659337200000,"METAF SBSP 010700Z 03003KT 2000     BR BKN033   12/11 Q1018=
",SBSP,"Monday, August 01, 2022 04:00:00"
1659340800000,"METAF SBSP 010800Z 03003KT 3000     BR BKN033   12/11 Q1018=
",SBSP,"Monday, August 01, 2022 05:00:00"
1659344400000,"METAF SBSP 010900Z 02004KT 3000     BR BKN033   12/10 Q1016=
",SBSP,"Monday, August 01, 2022 06:00:00"
1659348000000,"METAF SBSP 011000Z 04005KT 4000     BR BKN033   12/10 Q1018=
",SBSP,"Monday, August 01, 2022 07:00:00"
1659351600000,"METAF SBSP 011100Z 02005KT 9999       FEW033   14/09 Q1018=
",SBSP,"Monday, August 01, 2022 08:00:00"
1659355200000,"METAF SBSP 011200Z 04005KT 9999       FEW033   15/10 Q1019=
",SBSP,"Monday, August 01, 2022 09:00:00"
1659358800000,"METAF SBSP 011300Z 03003KT CAVOK 18/10 Q1020=
",SBSP,"Monday, August 01, 2022 10:00:00"
1659362400000,"METAF SBSP 011400Z 04003KT CAVOK 20/09 Q1020=
",SBSP,"Monday, August 01, 2022 11:00:00"
1659366000000,"METAF SBSP 011500Z  35003KT CAVOK 23/08 Q1018=
",SBSP,"Monday, August 01, 2022 12:00:00"
1659369600000,"METAF SBSP 011600Z  32003KT CAVOK 24/08 Q1018=
",SBSP,"Monday, August 01, 2022 01:00:00"
1659373200000,"METAF SBSP 011700Z  30007KT CAVOK 26/07 Q1016=
",SBSP,"Monday, August 01, 2022 02:00:00"
1659376800000,"METAF SBSP 011800Z  28010KT CAVOK 26/07 Q1014=
",SBSP,"Monday, August 01, 2022 03:00:00"
1659380400000,"METAF SBSP 011900Z  25008KT CAVOK 26/08 Q1016=
",SBSP,"Monday, August 01, 2022 04:00:00"
1659384000000,"METAF SBSP 012000Z  17006KT CAVOK 23/12 Q1016=
",SBSP,"Monday, August 01, 2022 05:00:00"
1659387600000,"METAF SBSP 012100Z  13006KT 9999       FEW022   19/14 Q1014=
",SBSP,"Monday, August 01, 2022 06:00:00"
1659391200000,"METAF SBSP 012200Z  12005KT CAVOK 19/13 Q1017=
",SBSP,"Monday, August 01, 2022 07:00:00"
1659394800000,"METAF SBSP 012300Z  14003KT CAVOK 18/13 Q1017=
",SBSP,"Monday, August 01, 2022 08:00:00"
1659657600000,"METAF SBBR 050000Z 05006KT CAVOK 18/04 Q1014=
",SBBR,"Thursday, August 04, 2022 09:00:00"
1659661200000,"METAF SBBR 050100Z 01006KT CAVOK 17/05 Q1016=
",SBBR,"Thursday, August 04, 2022 10:00:00"
1659664800000,"METAF SBBR 050200Z  35008KT CAVOK 17/05 Q1014=
",SBBR,"Thursday, August 04, 2022 11:00:00"
1659668400000,"METAF SBBR 050300Z  34007KT CAVOK 16/05 Q1015=
",SBBR,"Friday, August 05, 2022 12:00:00"
1659672000000,"METAF SBBR 050400Z  34008KT CAVOK 16/05 Q1015=
",SBBR,"Friday, August 05, 2022 01:00:00"
1659675600000,"METAF SBBR 050500Z  34007KT CAVOK 16/05 Q1015=
",SBBR,"Friday, August 05, 2022 02:00:00"
1659679200000,"METAF SBBR 050600Z  31005KT CAVOK 15/06 Q1014=
",SBBR,"Friday, August 05, 2022 03:00:00"
1659682800000,"METAF SBBR 050700Z  32004KT CAVOK 15/05 Q1015=
",SBBR,"Friday, August 05, 2022 04:00:00"
1659686400000,"METAF SBBR 050800Z  34006KT CAVOK 15/05 Q1012=
",SBBR,"Friday, August 05, 2022 05:00:00"
1659690000000,"METAF SBBR 050900Z  33007KT CAVOK 14/05 Q1013=
",SBBR,"Friday, August 05, 2022 06:00:00"
1659693600000,"METAF SBBR 051000Z  33008KT CAVOK 15/05 Q1014=
",SBBR,"Friday, August 05, 2022 07:00:00"
1659697200000,"METAF SBBR 051100Z  33007KT CAVOK 21/05 Q1016=
",SBBR,"Friday, August 05, 2022 08:00:00"
1659700800000,"METAF SBBR 051200Z 03007KT CAVOK 23/06 Q1017=
",SBBR,"Friday, August 05, 2022 09:00:00"
1659704400000,"METAF SBBR 051300Z  36006KT CAVOK 25/06 Q1017=
",SBBR,"Friday, August 05, 2022 10:00:00"
1659708000000,"METAF SBBR 051400Z  34006KT CAVOK 26/05 Q1016=
",SBBR,"Friday, August 05, 2022 11:00:00"
1659711600000,"METAF SBBR 051500Z  32006KT CAVOK 27/04 Q1016=
",SBBR,"Friday, August 05, 2022 12:00:00"
1659715200000,"METAF SBBR 051600Z  33007KT CAVOK 28/04 Q1015=
",SBBR,"Friday, August 05, 2022 01:00:00"
1659718800000,"METAF SBBR 051700Z  31007KT CAVOK 28/04 Q1014=
",SBBR,"Friday, August 05, 2022 02:00:00"
1659722400000,"METAF SBBR 051800Z  29009KT CAVOK 29/04 Q1014=
",SBBR,"Friday, August 05, 2022 03:00:00"
1659726000000,"METAF SBBR 051900Z  29009KT CAVOK 29/04 Q1011=
",SBBR,"Friday, August 05, 2022 04:00:00"
1659729600000,"METAF SBBR 052000Z  28008KT CAVOK 29/04 Q1011=
",SBBR,"Friday, August 05, 2022 05:00:00"
1659733200000,"METAF SBBR 052100Z  28006KT CAVOK 25/04 Q1012=
",SBBR,"Friday, August 05, 2022 06:00:00"
1659736800000,"METAF SBBR 052200Z  28006KT CAVOK 23/04 Q1013=
",SBBR,"Friday, August 05, 2022 07:00:00"
1659740400000,"METAF SBBR 052300Z  28005KT CAVOK 22/04 Q1015=
",SBBR,"Friday, August 05, 2022 08:00:00"
1659744000000,"METAF SBBR 060000Z  31004KT CAVOK 20/05 Q1017=
",SBBR,"Friday, August 05, 2022 09:00:00"
1659747600000,"METAF SBBR 060100Z  32006KT CAVOK 19/06 Q1014=
",SBBR,"Friday, August 05, 2022 10:00:00"
1659751200000,"METAF SBBR 060200Z  34007KT CAVOK 17/06 Q1015=
",SBBR,"Friday, August 05, 2022 11:00:00"
1659754800000,"METAF SBBR 060300Z  33008KT CAVOK 17/06 Q1015=
",SBBR,"Saturday, August 06, 2022 12:00:00"
1659758400000,"METAF SBBR 060400Z  33009KT CAVOK 17/06 Q1014=
",SBBR,"Saturday, August 06, 2022 01:00:00"
1659762000000,"METAF SBBR 060500Z  33008KT CAVOK 17/06 Q1015=
",SBBR,"Saturday, August 06, 2022 02:00:00"
1659765600000,"METAF SBBR 060600Z  33008KT CAVOK 17/07 Q1014=
",SBBR,"Saturday, August 06, 2022 03:00:00"
1659769200000,"METAF SBBR 060700Z  32008KT CAVOK 17/07 Q1013=
",SBBR,"Saturday, August 06, 2022 04:00:00"
1659772800000,"METAF SBBR 060800Z  32008KT CAVOK 17/06 Q1013=
",SBBR,"Saturday, August 06, 2022 05:00:00"
1659776400000,"METAF SBBR 060900Z  31008KT CAVOK 16/06 Q1014=
",SBBR,"Saturday, August 06, 2022 06:00:00"
1659780000000,"METAF SBBR 061000Z  32007KT CAVOK 16/06 Q1015=
",SBBR,"Saturday, August 06, 2022 07:00:00"
1659783600000,"METAF SBBR 061100Z  33003KT CAVOK 22/06 Q1017=
",SBBR,"Saturday, August 06, 2022 08:00:00"
1659787200000,"METAF SBBR 061200Z  36004KT CAVOK 26/06 Q1017=
",SBBR,"Saturday, August 06, 2022 09:00:00"
1659790800000,"METAF SBBR 061300Z 03006KT CAVOK 27/05 Q1016=
",SBBR,"Saturday, August 06, 2022 10:00:00"
1659794400000,"METAF SBBR 061400Z 03005KT CAVOK 27/04 Q1016=
",SBBR,"Saturday, August 06, 2022 11:00:00"
1659798000000,"METAF SBBR 061500Z 02005KT CAVOK 28/03 Q1015=
",SBBR,"Saturday, August 06, 2022 12:00:00"
1659801600000,"METAF SBBR 061600Z 01007KT CAVOK 29/02 Q1014=
",SBBR,"Saturday, August 06, 2022 01:00:00"
1659805200000,"METAF SBBR 061700Z 03005KT CAVOK 29/02 Q1014=
",SBBR,"Saturday, August 06, 2022 02:00:00"
1659808800000,"METAF SBBR 061800Z  30008KT CAVOK 30/03 Q1012=
",SBBR,"Saturday, August 06, 2022 03:00:00"
1659812400000,"METAF SBBR 061900Z  30008KT CAVOK 30/03 Q1011=
",SBBR,"Saturday, August 06, 2022 04:00:00"
1659816000000,"METAF SBBR 062000Z  27006KT CAVOK 30/03 Q1011=
",SBBR,"Saturday, August 06, 2022 05:00:00"
1659819600000,"METAF SBBR 062100Z  27005KT CAVOK 26/04 Q1011=
",SBBR,"Saturday, August 06, 2022 06:00:00"
