hora,nova_cabeceira,antiga_cabeceira,aero,hora_formated
1659181540000,17R,12,SP,"Saturday, July 30, 2022 08:45:40"
1659049098000,33,36,CT,"Thursday, July 28, 2022 07:58:18"
1659125547000,28,15,GL,"Friday, July 29, 2022 05:12:27"
1659182149000,02R,20L,RJ,"Saturday, July 30, 2022 08:55:49"
1659126162000,10,17,SV,"Friday, July 29, 2022 05:22:42"
1659182185000,17R,18,SP,"Saturday, July 30, 2022 08:56:25"
1659126214000,33,15,KP,"Friday, July 29, 2022 05:23:34"
1659049546000,35L,21,SP,"Thursday, July 28, 2022 08:05:46"
1659126533000,21,14,FL,"Friday, July 29, 2022 05:28:53"
1659183204000,10,12,SV,"Saturday, July 30, 2022 09:13:24"
1659126573000,33,17,KP,"Friday, July 29, 2022 05:29:33"
1659126696000,17R,10,SP,"Friday, July 29, 2022 05:31:36"
1659126736000,17,10,SV,"Friday, July 29, 2022 05:32:16"
1659126766000,14,21,FL,"Friday, July 29, 2022 05:32:46"
1659126849000,10,17,SV,"Friday, July 29, 2022 05:34:09"
1659127022000,17,10,SV,"Friday, July 29, 2022 05:37:02"
1659183814000,03,25,FL,"Saturday, July 30, 2022 09:23:34"
1659183876000,17R,16,SP,"Saturday, July 30, 2022 09:24:36"
1659184001000,17R,18,SP,"Saturday, July 30, 2022 09:26:41"
1659184118000,17,10,SV,"Saturday, July 30, 2022 09:28:38"
1659184306000,32,03,FL,"Saturday, July 30, 2022 09:31:46"
1659184460000,10,17,SV,"Saturday, July 30, 2022 09:34:20"
1659184659000,33,20C,CT,"Saturday, July 30, 2022 09:37:39"
1659184689000,17R,35L,SP,"Saturday, July 30, 2022 09:38:09"
1659184716000,20L,02R,RJ,"Saturday, July 30, 2022 09:38:36"
1659127457000,10,17,SV,"Friday, July 29, 2022 05:44:17"
1659185292000,20L,21,RJ,"Saturday, July 30, 2022 09:48:12"
1659050391000,10,17,SV,"Thursday, July 28, 2022 08:19:51"
1659185292000,15,33,KP,"Saturday, July 30, 2022 09:48:12"
1659129984000,17R,30,SP,"Friday, July 29, 2022 06:26:24"
1659050682000,17,10,SV,"Thursday, July 28, 2022 08:24:42"
1659130433000,17R,30,SP,"Friday, July 29, 2022 06:33:53"
1659052463000,33,36,CT,"Thursday, July 28, 2022 08:54:23"
1659185923000,17R,16,SP,"Saturday, July 30, 2022 09:58:43"
1659185933000,17R,01,SP,"Saturday, July 30, 2022 09:58:53"
1659186489000,18,05,RF,"Saturday, July 30, 2022 10:08:09"
1659054079000,10,17,SV,"Thursday, July 28, 2022 09:21:19"
1659054531000,16,34,CF,"Thursday, July 28, 2022 09:28:51"
1659056213000,14,32,FL,"Thursday, July 28, 2022 09:56:53"
1659187201000,21,32,FL,"Saturday, July 30, 2022 10:20:01"
1659057908000,17,10,SV,"Thursday, July 28, 2022 10:25:08"
1659058634000,10,17,SV,"Thursday, July 28, 2022 10:37:14"
1659212826000,21,07,FL,"Saturday, July 30, 2022 05:27:06"
1659188618000,29L,11L,BR,"Saturday, July 30, 2022 10:43:38"
1659189187000,18,15,RF,"Saturday, July 30, 2022 10:53:07"
1659189232000,17,10,SV,"Saturday, July 30, 2022 10:53:52"
1659189411000,10,17,SV,"Saturday, July 30, 2022 10:56:51"
1659198302000,21,14,FL,"Saturday, July 30, 2022 01:25:02"
1659198393000,15,08,CT,"Saturday, July 30, 2022 01:26:33"
1659212935000,10,17,SV,"Saturday, July 30, 2022 05:28:55"
1659189965000,32,21,FL,"Saturday, July 30, 2022 11:06:05"
1659213194000,17,10,SV,"Saturday, July 30, 2022 05:33:14"
1659190467000,32,33,FL,"Saturday, July 30, 2022 11:14:27"
1659213243000,11L,29R,BR,"Saturday, July 30, 2022 05:34:03"
1659199858000,14,21,FL,"Saturday, July 30, 2022 01:50:58"
1659214061000,29L,11L,BR,"Saturday, July 30, 2022 05:47:41"
1659214571000,10,17,SV,"Saturday, July 30, 2022 05:56:11"
1659190982000,09R,27,GR,"Saturday, July 30, 2022 11:23:02"
1659215300000,14,21,FL,"Saturday, July 30, 2022 06:08:20"
1659191933000,21,32,FL,"Saturday, July 30, 2022 11:38:53"
1659202747000,21,14,FL,"Saturday, July 30, 2022 02:39:07"
1659215360000,18,12,RF,"Saturday, July 30, 2022 06:09:20"
1659192368000,32,21,FL,"Saturday, July 30, 2022 11:46:08"
1659216764000,21,07,FL,"Saturday, July 30, 2022 06:32:44"
1659192709000,17R,09R,SP,"Saturday, July 30, 2022 11:51:49"
1659203766000,15,12,KP,"Saturday, July 30, 2022 02:56:06"
1659217541000,14,21,FL,"Saturday, July 30, 2022 06:45:41"
1659203990000,17,10,SV,"Saturday, July 30, 2022 02:59:50"
1659204211000,14,23,FL,"Saturday, July 30, 2022 03:03:31"
1659193812000,17,10,SV,"Saturday, July 30, 2022 12:10:12"
1659219142000,11,29,PA,"Saturday, July 30, 2022 07:12:22"
1659194206000,17L,34,SP,"Saturday, July 30, 2022 12:16:46"
1659219431000,21,14,FL,"Saturday, July 30, 2022 07:17:11"
1659194466000,29,11,PA,"Saturday, July 30, 2022 12:21:06"
1659205265000,29L,11L,BR,"Saturday, July 30, 2022 03:21:05"
1659219772000,34,16,CF,"Saturday, July 30, 2022 07:22:52"
1659205666000,17R,12,SP,"Saturday, July 30, 2022 03:27:46"
1659194621000,20L,21,RJ,"Saturday, July 30, 2022 12:23:41"
1659194748000,21,32,FL,"Saturday, July 30, 2022 12:25:48"
1659219798000,17,10,SV,"Saturday, July 30, 2022 07:23:18"
1659206028000,15,08,GL,"Saturday, July 30, 2022 03:33:48"
1659206233000,14,15,FL,"Saturday, July 30, 2022 03:37:13"
1659194986000,10,17,SV,"Saturday, July 30, 2022 12:29:46"
1659220526000,17R,30,SP,"Saturday, July 30, 2022 07:35:26"
1659206848000,14,23,FL,"Saturday, July 30, 2022 03:47:28"
1659195300000,17,10,SV,"Saturday, July 30, 2022 12:35:00"
1659221510000,10,17,SV,"Saturday, July 30, 2022 07:51:50"
1659195411000,32,21,FL,"Saturday, July 30, 2022 12:36:51"
1659222296000,18,16L,RF,"Saturday, July 30, 2022 08:04:56"
1659195500000,10,17,SV,"Saturday, July 30, 2022 12:38:20"
1659195544000,17R,23,SP,"Saturday, July 30, 2022 12:39:04"
1659207401000,21,14,FL,"Saturday, July 30, 2022 03:56:41"
1659225917000,16,34,CF,"Saturday, July 30, 2022 09:05:17"
1659196550000,11L,29L,BR,"Saturday, July 30, 2022 12:55:50"
1659196595000,15,18,KP,"Saturday, July 30, 2022 12:56:35"
1659196660000,15,18,CT,"Saturday, July 30, 2022 12:57:40"
1659208815000,10,17,SV,"Saturday, July 30, 2022 04:20:15"
1659196739000,15,33,GL,"Saturday, July 30, 2022 12:58:59"
1659209197000,20L,21,RJ,"Saturday, July 30, 2022 04:26:37"
1659228089000,17,10,SV,"Saturday, July 30, 2022 09:41:29"
1659209371000,14,21,FL,"Saturday, July 30, 2022 04:29:31"
1659209394000,17,10,SV,"Saturday, July 30, 2022 04:29:54"
1659209533000,21,14,FL,"Saturday, July 30, 2022 04:32:13"
1659197316000,14,32,FL,"Saturday, July 30, 2022 01:08:36"
1659228264000,14,21,FL,"Saturday, July 30, 2022 09:44:24"
1659228744000,10,17,SV,"Saturday, July 30, 2022 09:52:24"
1659210132000,14,21,FL,"Saturday, July 30, 2022 04:42:12"
1659239064000,32,14,FL,"Sunday, July 31, 2022 12:44:24"
1659210509000,10,17,SV,"Saturday, July 30, 2022 04:48:29"
1659211657000,17,10,SV,"Saturday, July 30, 2022 05:07:37"
1659212107000,10,17,SV,"Saturday, July 30, 2022 05:15:07"
1659212366000,21,14,FL,"Saturday, July 30, 2022 05:19:26"
1659212472000,17,10,SV,"Saturday, July 30, 2022 05:21:12"
1659273135000,32,25,FL,"Sunday, July 31, 2022 10:12:15"
1659273414000,16,08,CF,"Sunday, July 31, 2022 10:16:54"
1659251224000,35,10,SV,"Sunday, July 31, 2022 04:07:04"
1659273835000,10,17,SV,"Sunday, July 31, 2022 10:23:55"
1659274200000,17,10,SV,"Sunday, July 31, 2022 10:30:00"
1659274569000,32,25,FL,"Sunday, July 31, 2022 10:36:09"
1659275061000,10,17,SV,"Sunday, July 31, 2022 10:44:21"
1659275353000,03,32,FL,"Sunday, July 31, 2022 10:49:13"
1659275409000,15,33,KP,"Sunday, July 31, 2022 10:50:09"
1659275785000,02R,03,RJ,"Sunday, July 31, 2022 10:56:25"
1659275869000,17,10,SV,"Sunday, July 31, 2022 10:57:49"
1659275883000,32,03,FL,"Sunday, July 31, 2022 10:58:03"
1659276496000,10,17,SV,"Sunday, July 31, 2022 11:08:16"
1659285647000,32,15,FL,"Sunday, July 31, 2022 01:40:47"
1659286185000,11L,21,BR,"Sunday, July 31, 2022 01:49:45"
1659286226000,11,08,PA,"Sunday, July 31, 2022 01:50:26"
1659286577000,11,23,PA,"Sunday, July 31, 2022 01:56:17"
1659286968000,15,33,KP,"Sunday, July 31, 2022 02:02:48"
1659259957000,11L,29R,BR,"Sunday, July 31, 2022 06:32:37"
1659263083000,02R,20L,RJ,"Sunday, July 31, 2022 07:24:43"
1659277310000,17R,12,SP,"Sunday, July 31, 2022 11:21:50"
1659288169000,17,10,SV,"Sunday, July 31, 2022 02:22:49"
1659277507000,17R,35L,SP,"Sunday, July 31, 2022 11:25:07"
1659263278000,10,35,SV,"Sunday, July 31, 2022 07:27:58"
1659288546000,10,17,SV,"Sunday, July 31, 2022 02:29:06"
1659265223000,35,10,SV,"Sunday, July 31, 2022 08:00:23"
1659288599000,35L,17R,SP,"Sunday, July 31, 2022 02:29:59"
1659288612000,03,33,FL,"Sunday, July 31, 2022 02:30:12"
1659288857000,32,07,FL,"Sunday, July 31, 2022 02:34:17"
1659277839000,17R,33,SP,"Sunday, July 31, 2022 11:30:39"
1659278092000,17,10,SV,"Sunday, July 31, 2022 11:34:52"
1659289403000,17,10,SV,"Sunday, July 31, 2022 02:43:23"
1659278311000,33,15,CT,"Sunday, July 31, 2022 11:38:31"
1659289413000,16,13,CF,"Sunday, July 31, 2022 02:43:33"
1659266455000,17,35,SV,"Sunday, July 31, 2022 08:20:55"
1659289950000,35L,12,SP,"Sunday, July 31, 2022 02:52:30"
1659290023000,10,17,SV,"Sunday, July 31, 2022 02:53:43"
1659278745000,10,17,SV,"Sunday, July 31, 2022 11:45:45"
1659279428000,17,10,SV,"Sunday, July 31, 2022 11:57:08"
1659279700000,10,17,SV,"Sunday, July 31, 2022 12:01:40"
1659290137000,32,05,FL,"Sunday, July 31, 2022 02:55:37"
1659290371000,35L,17R,SP,"Sunday, July 31, 2022 02:59:31"
1659279933000,15,26,GL,"Sunday, July 31, 2022 12:05:33"
1659290429000,21,32,FL,"Sunday, July 31, 2022 03:00:29"
1659280314000,03,32,FL,"Sunday, July 31, 2022 12:11:54"
1659280325000,16,13,CF,"Sunday, July 31, 2022 12:12:05"
1659267107000,10,17,SV,"Sunday, July 31, 2022 08:31:47"
1659267892000,20L,02R,RJ,"Sunday, July 31, 2022 08:44:52"
1659290708000,35L,16,SP,"Sunday, July 31, 2022 03:05:08"
1659290723000,32,21,FL,"Sunday, July 31, 2022 03:05:23"
1659290836000,35L,17R,SP,"Sunday, July 31, 2022 03:07:16"
1659291002000,35L,17R,SP,"Sunday, July 31, 2022 03:10:02"
1659291032000,35L,33,SP,"Sunday, July 31, 2022 03:10:32"
1659281837000,32,03,FL,"Sunday, July 31, 2022 12:37:17"
1659282172000,15,18,KP,"Sunday, July 31, 2022 12:42:52"
1659291283000,03,32,FL,"Sunday, July 31, 2022 03:14:43"
1659291309000,35L,18,SP,"Sunday, July 31, 2022 03:15:09"
1659268113000,21,32,FL,"Sunday, July 31, 2022 08:48:33"
1659291528000,35L,12,SP,"Sunday, July 31, 2022 03:18:48"
1659268391000,15,26,GL,"Sunday, July 31, 2022 08:53:11"
1659282787000,20L,02R,RJ,"Sunday, July 31, 2022 12:53:07"
1659268994000,15,26,GL,"Sunday, July 31, 2022 09:03:14"
1659269250000,32,05,FL,"Sunday, July 31, 2022 09:07:30"
1659292207000,32,03,FL,"Sunday, July 31, 2022 03:30:07"
1659269328000,15,16,KP,"Sunday, July 31, 2022 09:08:48"
1659292325000,32,15,FL,"Sunday, July 31, 2022 03:32:05"
1659284383000,17,10,SV,"Sunday, July 31, 2022 01:19:43"
1659284396000,11R,09,BR,"Sunday, July 31, 2022 01:19:56"
1659284651000,10,17,SV,"Sunday, July 31, 2022 01:24:11"
1659293190000,35L,15,SP,"Sunday, July 31, 2022 03:46:30"
1659269576000,16,15,CF,"Sunday, July 31, 2022 09:12:56"
1659293603000,17,10,SV,"Sunday, July 31, 2022 03:53:23"
1659270209000,17,10,SV,"Sunday, July 31, 2022 09:23:29"
1659270492000,10,17,SV,"Sunday, July 31, 2022 09:28:12"
1659294448000,11,26,PA,"Sunday, July 31, 2022 04:07:28"
1659296102000,10,17,SV,"Sunday, July 31, 2022 04:35:02"
1659296172000,32,03,FL,"Sunday, July 31, 2022 04:36:12"
1659295140000,03,32,FL,"Sunday, July 31, 2022 04:19:00"
1659271302000,17,10,SV,"Sunday, July 31, 2022 09:41:42"
1659295157000,15,33,KP,"Sunday, July 31, 2022 04:19:17"
1659295429000,15,16,KP,"Sunday, July 31, 2022 04:23:49"
1659296515000,17R,35L,SP,"Sunday, July 31, 2022 04:41:55"
1659271386000,03,21,FL,"Sunday, July 31, 2022 09:43:06"
1659297052000,15,01,KP,"Sunday, July 31, 2022 04:50:52"
1659272065000,02R,20L,RJ,"Sunday, July 31, 2022 09:54:25"
1659297111000,11L,21,BR,"Sunday, July 31, 2022 04:51:51"
1659297199000,03,32,FL,"Sunday, July 31, 2022 04:53:19"
1659297228000,17,10,SV,"Sunday, July 31, 2022 04:53:48"
1659297491000,32,03,FL,"Sunday, July 31, 2022 04:58:11"
1659364457000,17,10,SV,"Monday, August 01, 2022 11:34:17"
1659298054000,03,32,FL,"Sunday, July 31, 2022 05:07:34"
1659298274000,10,17,SV,"Sunday, July 31, 2022 05:11:14"
1659299093000,17,10,SV,"Sunday, July 31, 2022 05:24:53"
1659299187000,32,03,FL,"Sunday, July 31, 2022 05:26:27"
1659299237000,10,17,SV,"Sunday, July 31, 2022 05:27:17"
1659351458000,15,02R,KP,"Monday, August 01, 2022 07:57:38"
1659351496000,18,15,RF,"Monday, August 01, 2022 07:58:16"
1659351981000,11L,15,BR,"Monday, August 01, 2022 08:06:21"
1659351983000,02R,15,RJ,"Monday, August 01, 2022 08:06:23"
1659352643000,15,21,GL,"Monday, August 01, 2022 08:17:23"
1659353412000,10,08,GL,"Monday, August 01, 2022 08:30:12"
1659299468000,03,32,FL,"Sunday, July 31, 2022 05:31:08"
1659299895000,32,03,FL,"Sunday, July 31, 2022 05:38:15"
1659353514000,10,16,GL,"Monday, August 01, 2022 08:31:54"
1659365089000,10,26,GL,"Monday, August 01, 2022 11:44:49"
1659355018000,17,10,SV,"Monday, August 01, 2022 08:56:58"
1659301605000,11R,07,BR,"Sunday, July 31, 2022 06:06:45"
1659365220000,35L,17,SP,"Monday, August 01, 2022 11:47:00"
1659355495000,35L,17R,SP,"Monday, August 01, 2022 09:04:55"
1659304778000,17,10,SV,"Sunday, July 31, 2022 06:59:38"
1659365833000,10,17,SV,"Monday, August 01, 2022 11:57:13"
1659305084000,10,17,SV,"Sunday, July 31, 2022 07:04:44"
1659305600000,18,15,RF,"Sunday, July 31, 2022 07:13:20"
1659306302000,21,07,FL,"Sunday, July 31, 2022 07:25:02"
1659306733000,32,07,FL,"Sunday, July 31, 2022 07:32:13"
1659307011000,17,10,SV,"Sunday, July 31, 2022 07:36:51"
1659307416000,10,17,SV,"Sunday, July 31, 2022 07:43:36"
1659356106000,11L,05,BR,"Monday, August 01, 2022 09:15:06"
1659356709000,10,11L,GL,"Monday, August 01, 2022 09:25:09"
1659356808000,03,32,FL,"Monday, August 01, 2022 09:26:48"
1659357307000,10,17,SV,"Monday, August 01, 2022 09:35:07"
1659357529000,10,26,GL,"Monday, August 01, 2022 09:38:49"
1659307756000,15,33,CT,"Sunday, July 31, 2022 07:49:16"
1659366398000,03,05,FL,"Monday, August 01, 2022 12:06:38"
1659315615000,02R,20L,RJ,"Sunday, July 31, 2022 10:00:15"
1659357761000,17,10,SV,"Monday, August 01, 2022 09:42:41"
1659366590000,32,03,FL,"Monday, August 01, 2022 12:09:50"
1659358228000,10,17,SV,"Monday, August 01, 2022 09:50:28"
1659358248000,32,03,FL,"Monday, August 01, 2022 09:50:48"
1659318929000,17,10,SV,"Sunday, July 31, 2022 10:55:29"
1659319149000,10,17,SV,"Sunday, July 31, 2022 10:59:09"
1659367416000,17,15,SV,"Monday, August 01, 2022 12:23:36"
1659347055000,15,21,GL,"Monday, August 01, 2022 06:44:15"
1659367418000,03,32,FL,"Monday, August 01, 2022 12:23:38"
1659367481000,35L,12,SP,"Monday, August 01, 2022 12:24:41"
1659349553000,15,11R,GL,"Monday, August 01, 2022 07:25:53"
1659360810000,02R,05,RJ,"Monday, August 01, 2022 10:33:30"
1659368219000,10,17,SV,"Monday, August 01, 2022 12:36:59"
1659361344000,02R,03,RJ,"Monday, August 01, 2022 10:42:24"
1659368419000,35L,12,SP,"Monday, August 01, 2022 12:40:19"
1659368628000,17,10,SV,"Monday, August 01, 2022 12:43:48"
1659362322000,33,15,KP,"Monday, August 01, 2022 10:58:42"
1659362516000,17,10,SV,"Monday, August 01, 2022 11:01:56"
1659368857000,32,03,FL,"Monday, August 01, 2022 12:47:37"
1659362520000,11,26,PA,"Monday, August 01, 2022 11:02:00"
1659362573000,35L,34,SP,"Monday, August 01, 2022 11:02:53"
1659362719000,10,17,SV,"Monday, August 01, 2022 11:05:19"
1659369129000,10,17,SV,"Monday, August 01, 2022 12:52:09"
1659369299000,29,26,PA,"Monday, August 01, 2022 12:54:59"
1659369846000,10,03,GL,"Monday, August 01, 2022 01:04:06"
1659363910000,33,15,CT,"Monday, August 01, 2022 11:25:10"
1659363933000,03,05,FL,"Monday, August 01, 2022 11:25:33"
1659378500000,20L,02R,RJ,"Monday, August 01, 2022 03:28:20"
1659378673000,10,17,SV,"Monday, August 01, 2022 03:31:13"
1659370035000,16,10,CF,"Monday, August 01, 2022 01:07:15"
1659379411000,33,36,CT,"Monday, August 01, 2022 03:43:31"
1659379417000,03,32,FL,"Monday, August 01, 2022 03:43:37"
1659370189000,17,10,SV,"Monday, August 01, 2022 01:09:49"
1659370406000,33,04,KP,"Monday, August 01, 2022 01:13:26"
1659380079000,17R,35L,SP,"Monday, August 01, 2022 03:54:39"
1659381696000,10,26,GL,"Monday, August 01, 2022 04:21:36"
1659382510000,17,10,SV,"Monday, August 01, 2022 04:35:10"
1659382696000,10,23,GL,"Monday, August 01, 2022 04:38:16"
1659388380000,10,17,SV,"Monday, August 01, 2022 06:13:00"
1659388382000,32,03,FL,"Monday, August 01, 2022 06:13:02"
1659388811000,17,10,SV,"Monday, August 01, 2022 06:20:11"
1659388915000,10,21,GL,"Monday, August 01, 2022 06:21:55"
1659389194000,09R,27L,GR,"Monday, August 01, 2022 06:26:34"
1659389791000,10,17,SV,"Monday, August 01, 2022 06:36:31"
1659390875000,15,33,KP,"Monday, August 01, 2022 06:54:35"
1659391090000,33,25,CT,"Monday, August 01, 2022 06:58:10"
1659393147000,17,10,SV,"Monday, August 01, 2022 07:32:27"
1659393434000,10,17,SV,"Monday, August 01, 2022 07:37:14"
1659394050000,17,10,SV,"Monday, August 01, 2022 07:47:30"
1659394821000,14,32,FL,"Monday, August 01, 2022 08:00:21"
1659395408000,10,17,SV,"Monday, August 01, 2022 08:10:08"
1659396966000,15,33,CT,"Monday, August 01, 2022 08:36:06"
1659384042000,10,17,SV,"Monday, August 01, 2022 05:00:42"
1659384353000,17,10,SV,"Monday, August 01, 2022 05:05:53"
1659384749000,18,04,RF,"Monday, August 01, 2022 05:12:29"
1659370483000,10,17,SV,"Monday, August 01, 2022 01:14:43"
1659385108000,32,07,FL,"Monday, August 01, 2022 05:18:28"
1659370607000,32,25,FL,"Monday, August 01, 2022 01:16:47"
1659385589000,03,32,FL,"Monday, August 01, 2022 05:26:29"
1659371908000,27L,09R,GR,"Monday, August 01, 2022 01:38:28"
1659385821000,10,17,SV,"Monday, August 01, 2022 05:30:21"
1659385840000,32,03,FL,"Monday, August 01, 2022 05:30:40"
1659385925000,03,32,FL,"Monday, August 01, 2022 05:32:05"
1659385973000,20L,21,RJ,"Monday, August 01, 2022 05:32:53"
1659386217000,17,10,SV,"Monday, August 01, 2022 05:36:57"
1659386478000,10,17,SV,"Monday, August 01, 2022 05:41:18"
1659386609000,17,18,SV,"Monday, August 01, 2022 05:43:29"
1659371969000,29,10,PA,"Monday, August 01, 2022 01:39:29"
1659372059000,17,10,SV,"Monday, August 01, 2022 01:40:59"
1659372252000,10,17,SV,"Monday, August 01, 2022 01:44:12"
1659372980000,03,32,FL,"Monday, August 01, 2022 01:56:20"
1659387303000,17,10,SV,"Monday, August 01, 2022 05:55:03"
1659387345000,11,29,PA,"Monday, August 01, 2022 05:55:45"
1659373375000,32,03,FL,"Monday, August 01, 2022 02:02:55"
1659373509000,17,10,SV,"Monday, August 01, 2022 02:05:09"
1659373849000,10,17,SV,"Monday, August 01, 2022 02:10:49"
1659374499000,16,09,CF,"Monday, August 01, 2022 02:21:39"
1659376478000,17,10,SV,"Monday, August 01, 2022 02:54:38"
1659364457000,17,10,SV,"Monday, August 01, 2022 11:34:17"
1659351458000,15,02R,KP,"Monday, August 01, 2022 07:57:38"
1659351496000,18,15,RF,"Monday, August 01, 2022 07:58:16"
1659351981000,11L,15,BR,"Monday, August 01, 2022 08:06:21"
1659351983000,02R,15,RJ,"Monday, August 01, 2022 08:06:23"
1659352643000,15,21,GL,"Monday, August 01, 2022 08:17:23"
1659353412000,10,08,GL,"Monday, August 01, 2022 08:30:12"
1659353514000,10,16,GL,"Monday, August 01, 2022 08:31:54"
1659365089000,10,26,GL,"Monday, August 01, 2022 11:44:49"
1659355018000,17,10,SV,"Monday, August 01, 2022 08:56:58"
1659365220000,35L,17,SP,"Monday, August 01, 2022 11:47:00"
1659355495000,35L,17R,SP,"Monday, August 01, 2022 09:04:55"
1659365833000,10,17,SV,"Monday, August 01, 2022 11:57:13"
1659356106000,11L,05,BR,"Monday, August 01, 2022 09:15:06"
1659356709000,10,11L,GL,"Monday, August 01, 2022 09:25:09"
1659356808000,03,32,FL,"Monday, August 01, 2022 09:26:48"
1659357307000,10,17,SV,"Monday, August 01, 2022 09:35:07"
1659357529000,10,26,GL,"Monday, August 01, 2022 09:38:49"
1659366398000,03,05,FL,"Monday, August 01, 2022 12:06:38"
1659315615000,02R,20L,RJ,"Sunday, July 31, 2022 10:00:15"
1659357761000,17,10,SV,"Monday, August 01, 2022 09:42:41"
1659366590000,32,03,FL,"Monday, August 01, 2022 12:09:50"
1659358228000,10,17,SV,"Monday, August 01, 2022 09:50:28"
1659358248000,32,03,FL,"Monday, August 01, 2022 09:50:48"
1659318929000,17,10,SV,"Sunday, July 31, 2022 10:55:29"
1659319149000,10,17,SV,"Sunday, July 31, 2022 10:59:09"
1659367416000,17,15,SV,"Monday, August 01, 2022 12:23:36"
1659347055000,15,21,GL,"Monday, August 01, 2022 06:44:15"
1659367418000,03,32,FL,"Monday, August 01, 2022 12:23:38"
1659367481000,35L,12,SP,"Monday, August 01, 2022 12:24:41"
1659349553000,15,11R,GL,"Monday, August 01, 2022 07:25:53"
1659360810000,02R,05,RJ,"Monday, August 01, 2022 10:33:30"
1659368219000,10,17,SV,"Monday, August 01, 2022 12:36:59"
1659361344000,02R,03,RJ,"Monday, August 01, 2022 10:42:24"
1659368419000,35L,12,SP,"Monday, August 01, 2022 12:40:19"
1659368628000,17,10,SV,"Monday, August 01, 2022 12:43:48"
1659362322000,33,15,KP,"Monday, August 01, 2022 10:58:42"
1659362516000,17,10,SV,"Monday, August 01, 2022 11:01:56"
1659368857000,32,03,FL,"Monday, August 01, 2022 12:47:37"
1659362520000,11,26,PA,"Monday, August 01, 2022 11:02:00"
1659362573000,35L,34,SP,"Monday, August 01, 2022 11:02:53"
1659362719000,10,17,SV,"Monday, August 01, 2022 11:05:19"
1659369129000,10,17,SV,"Monday, August 01, 2022 12:52:09"
1659369299000,29,26,PA,"Monday, August 01, 2022 12:54:59"
1659369846000,10,03,GL,"Monday, August 01, 2022 01:04:06"
1659363910000,33,15,CT,"Monday, August 01, 2022 11:25:10"
1659363933000,03,05,FL,"Monday, August 01, 2022 11:25:33"
1659378500000,20L,02R,RJ,"Monday, August 01, 2022 03:28:20"
1659378673000,10,17,SV,"Monday, August 01, 2022 03:31:13"
1659370035000,16,10,CF,"Monday, August 01, 2022 01:07:15"
1659379411000,33,36,CT,"Monday, August 01, 2022 03:43:31"
1659379417000,03,32,FL,"Monday, August 01, 2022 03:43:37"
1659370189000,17,10,SV,"Monday, August 01, 2022 01:09:49"
1659370406000,33,04,KP,"Monday, August 01, 2022 01:13:26"
1659380079000,17R,35L,SP,"Monday, August 01, 2022 03:54:39"
1659381696000,10,26,GL,"Monday, August 01, 2022 04:21:36"
1659382510000,17,10,SV,"Monday, August 01, 2022 04:35:10"
1659382696000,10,23,GL,"Monday, August 01, 2022 04:38:16"
1659388380000,10,17,SV,"Monday, August 01, 2022 06:13:00"
1659388382000,32,03,FL,"Monday, August 01, 2022 06:13:02"
